land_unit_slug,land_unit_name,climate_dataset_slug,month,elevation_min_ft,elevation_max_ft,elevation_band_label,mean_low_f,cold_p10_low_f,warm_p90_low_f,sample_cell_count,area_acres,area_pct_of_forest,metadata_json
olympic-national-park,Olympic National Park,prism-1991-2020-tmin-800m,2,4000,6000,"4,000-6,000 ft",23.51,20.85,25.88,1834,,28.518,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1834,""dem_cell_count"":6431,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
olympic-national-park,Olympic National Park,prism-1991-2020-tmin-800m,2,6000,8000,"6,000-8,000 ft",18.92,17.86,19.98,143,,2.224,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":143,""dem_cell_count"":6431,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
olympic-national-park,Olympic National Park,prism-1991-2020-tmin-800m,3,0,2000,"0-2,000 ft",35.56,33.65,38.95,1733,,26.948,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1733,""dem_cell_count"":6431,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
olympic-national-park,Olympic National Park,prism-1991-2020-tmin-800m,3,2000,4000,"2,000-4,000 ft",30.94,27.98,33.34,2721,,42.311,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2721,""dem_cell_count"":6431,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
olympic-national-park,Olympic National Park,prism-1991-2020-tmin-800m,3,4000,6000,"4,000-6,000 ft",23.92,21.0,26.55,1834,,28.518,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1834,""dem_cell_count"":6431,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
olympic-national-park,Olympic National Park,prism-1991-2020-tmin-800m,3,6000,8000,"6,000-8,000 ft",18.7,17.62,19.78,143,,2.224,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":143,""dem_cell_count"":6431,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
olympic-national-park,Olympic National Park,prism-1991-2020-tmin-800m,4,0,2000,"0-2,000 ft",37.9,36.0,41.28,1733,,26.948,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1733,""dem_cell_count"":6431,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
olympic-national-park,Olympic National Park,prism-1991-2020-tmin-800m,4,2000,4000,"2,000-4,000 ft",33.52,30.88,35.67,2721,,42.311,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2721,""dem_cell_count"":6431,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
olympic-national-park,Olympic National Park,prism-1991-2020-tmin-800m,4,4000,6000,"4,000-6,000 ft",26.96,24.02,29.54,1834,,28.518,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1834,""dem_cell_count"":6431,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
olympic-national-park,Olympic National Park,prism-1991-2020-tmin-800m,4,6000,8000,"6,000-8,000 ft",21.53,20.38,22.63,143,,2.224,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":143,""dem_cell_count"":6431,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
olympic-national-park,Olympic National Park,prism-1991-2020-tmin-800m,5,0,2000,"0-2,000 ft",42.84,41.34,45.39,1733,,26.948,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1733,""dem_cell_count"":6431,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
olympic-national-park,Olympic National Park,prism-1991-2020-tmin-800m,5,2000,4000,"2,000-4,000 ft",39.41,36.87,41.49,2721,,42.311,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2721,""dem_cell_count"":6431,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
olympic-national-park,Olympic National Park,prism-1991-2020-tmin-800m,5,4000,6000,"4,000-6,000 ft",33.28,30.54,35.64,1834,,28.518,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1834,""dem_cell_count"":6431,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
olympic-national-park,Olympic National Park,prism-1991-2020-tmin-800m,5,6000,8000,"6,000-8,000 ft",28.14,26.82,29.27,143,,2.224,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":143,""dem_cell_count"":6431,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
olympic-national-park,Olympic National Park,prism-1991-2020-tmin-800m,6,0,2000,"0-2,000 ft",47.09,45.78,49.17,1733,,26.948,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1733,""dem_cell_count"":6431,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
olympic-national-park,Olympic National Park,prism-1991-2020-tmin-800m,6,2000,4000,"2,000-4,000 ft",43.88,41.51,45.78,2721,,42.311,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2721,""dem_cell_count"":6431,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
olympic-national-park,Olympic National Park,prism-1991-2020-tmin-800m,6,4000,6000,"4,000-6,000 ft",38.12,35.48,40.4,1834,,28.518,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1834,""dem_cell_count"":6431,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
olympic-national-park,Olympic National Park,prism-1991-2020-tmin-800m,6,6000,8000,"6,000-8,000 ft",33.05,31.78,34.07,143,,2.224,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":143,""dem_cell_count"":6431,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
olympic-national-park,Olympic National Park,prism-1991-2020-tmin-800m,7,0,2000,"0-2,000 ft",51.02,50.16,52.18,1733,,26.948,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1733,""dem_cell_count"":6431,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
olympic-national-park,Olympic National Park,prism-1991-2020-tmin-800m,7,2000,4000,"2,000-4,000 ft",49.84,47.95,51.46,2721,,42.311,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2721,""dem_cell_count"":6431,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
olympic-national-park,Olympic National Park,prism-1991-2020-tmin-800m,7,4000,6000,"4,000-6,000 ft",44.85,42.4,46.94,1834,,28.518,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1834,""dem_cell_count"":6431,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
olympic-national-park,Olympic National Park,prism-1991-2020-tmin-800m,7,6000,8000,"6,000-8,000 ft",40.11,38.57,41.26,143,,2.224,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":143,""dem_cell_count"":6431,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
olympic-national-park,Olympic National Park,prism-1991-2020-tmin-800m,8,0,2000,"0-2,000 ft",51.59,50.89,52.77,1733,,26.948,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1733,""dem_cell_count"":6431,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
olympic-national-park,Olympic National Park,prism-1991-2020-tmin-800m,8,2000,4000,"2,000-4,000 ft",50.76,48.9,52.37,2721,,42.311,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2721,""dem_cell_count"":6431,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
olympic-national-park,Olympic National Park,prism-1991-2020-tmin-800m,8,4000,6000,"4,000-6,000 ft",45.81,43.38,47.9,1834,,28.518,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1834,""dem_cell_count"":6431,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
olympic-national-park,Olympic National Park,prism-1991-2020-tmin-800m,8,6000,8000,"6,000-8,000 ft",41.05,39.55,42.17,143,,2.224,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":143,""dem_cell_count"":6431,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
